in00 (subrange from 0 to 2e-06) X,in00 (subrange from 0 to 2e-06) Y,in01 (subrange from 0 to 2e-06) X,in01 (subrange from 0 to 2e-06) Y,in10 (subrange from 0 to 2e-06) X,in10 (subrange from 0 to 2e-06) Y,in11 (subrange from 0 to 2e-06) X,in11 (subrange from 0 to 2e-06) Y,s1 (subrange from 0 to 2e-06) X,s1 (subrange from 0 to 2e-06) Y,s0 (subrange from 0 to 2e-06) X,s0 (subrange from 0 to 2e-06) Y,out (subrange from 0 to 2e-06) X,out (subrange from 0 to 2e-06) Y
1.250086456827111e-06,0,1.250086456827111e-06,0.33,1.250086456827111e-06,1,1.250086456827111e-06,0.66,1.250086456827111e-06,1,1.250086456827111e-06,0.8645682711094874,1.250086456827111e-06,1.00024919141447
1.250089923985926e-06,0,1.250089923985926e-06,0.33,1.250089923985926e-06,1,1.250089923985926e-06,0.66,1.250089923985926e-06,1,1.250089923985926e-06,0.8992398592600337,1.250089923985926e-06,1.000346297099484
1.250093559731797e-06,0,1.250093559731797e-06,0.33,1.250093559731797e-06,1,1.250093559731797e-06,0.66,1.250093559731797e-06,1,1.250093559731797e-06,0.9355973179690974,1.250093559731797e-06,1.000450837498752
1.250096813049889e-06,0,1.250096813049889e-06,0.33,1.250096813049889e-06,1,1.250096813049889e-06,0.66,1.250096813049889e-06,1,1.250096813049889e-06,0.9681304988959283,1.250096813049889e-06,1.000543994187153
1.2501e-06,0,1.2501e-06,0.33,1.2501e-06,1,1.2501e-06,0.66,1.2501e-06,1,1.2501e-06,1,1.2501e-06,1.000634233234706
1.250102113842368e-06,0,1.250102113842368e-06,0.33,1.250102113842368e-06,1,1.250102113842368e-06,0.66,1.250102113842368e-06,1,1.250102113842368e-06,1,1.250102113842368e-06,1.000692990921929
1.250104621899185e-06,0,1.250104621899185e-06,0.33,1.250104621899185e-06,1,1.250104621899185e-06,0.66,1.250104621899185e-06,1,1.250104621899185e-06,1,1.250104621899185e-06,1.000762817559215
1.250107054896723e-06,0,1.250107054896723e-06,0.33,1.250107054896723e-06,1,1.250107054896723e-06,0.66,1.250107054896723e-06,1,1.250107054896723e-06,1,1.250107054896723e-06,1.000830645222095
1.2501119208918e-06,0,1.2501119208918e-06,0.33,1.2501119208918e-06,1,1.2501119208918e-06,0.66,1.2501119208918e-06,1,1.2501119208918e-06,1,1.2501119208918e-06,1.000966159623826
1.250119049078701e-06,0,1.250119049078701e-06,0.33,1.250119049078701e-06,1,1.250119049078701e-06,0.66,1.250119049078701e-06,1,1.250119049078701e-06,1,1.250119049078701e-06,1.001164022055265
1.250127695875375e-06,0,1.250127695875375e-06,0.33,1.250127695875375e-06,1,1.250127695875375e-06,0.66,1.250127695875375e-06,1,1.250127695875375e-06,1,1.250127695875375e-06,1.00140292738788
1.250144989468723e-06,0,1.250144989468723e-06,0.33,1.250144989468723e-06,1,1.250144989468723e-06,0.66,1.250144989468723e-06,1,1.250144989468723e-06,1,1.250144989468723e-06,1.001876607010644
1.250166690872576e-06,0,1.250166690872576e-06,0.33,1.250166690872576e-06,1,1.250166690872576e-06,0.66,1.250166690872576e-06,1,1.250166690872576e-06,1,1.250166690872576e-06,1.002461220022788
1.250194922520861e-06,0,1.250194922520861e-06,0.33,1.250194922520861e-06,1,1.250194922520861e-06,0.66,1.250194922520861e-06,1,1.250194922520861e-06,1,1.250194922520861e-06,1.003204191704342
1.250229953910132e-06,0,1.250229953910132e-06,0.33,1.250229953910132e-06,1,1.250229953910132e-06,0.66,1.250229953910132e-06,1,1.250229953910132e-06,1,1.250229953910132e-06,1.004108325804155
1.250261481844586e-06,0,1.250261481844586e-06,0.33,1.250261481844586e-06,1,1.250261481844586e-06,0.66,1.250261481844586e-06,1,1.250261481844586e-06,1,1.250261481844586e-06,1.004913706392971
1.250293991225901e-06,0,1.250293991225901e-06,0.33,1.250293991225901e-06,1,1.250293991225901e-06,0.66,1.250293991225901e-06,1,1.250293991225901e-06,1,1.250293991225901e-06,1.005689508538888
1.250322728941198e-06,0,1.250322728941198e-06,0.33,1.250322728941198e-06,1,1.250322728941198e-06,0.66,1.250322728941198e-06,1,1.250322728941198e-06,1,1.250322728941198e-06,1.006160383478775
1.250355349438555e-06,0,1.250355349438555e-06,0.33,1.250355349438555e-06,1,1.250355349438555e-06,0.66,1.250355349438555e-06,1,1.250355349438555e-06,1,1.250355349438555e-06,1.006404181395379
1.250389648783303e-06,0,1.250389648783303e-06,0.33,1.250389648783303e-06,1,1.250389648783303e-06,0.66,1.250389648783303e-06,1,1.250389648783303e-06,1,1.250389648783303e-06,1.00649611371355
1.250429032771251e-06,0,1.250429032771251e-06,0.33,1.250429032771251e-06,1,1.250429032771251e-06,0.66,1.250429032771251e-06,1,1.250429032771251e-06,1,1.250429032771251e-06,1.006482811924983
1.25047872081051e-06,0,1.25047872081051e-06,0.33,1.25047872081051e-06,1,1.25047872081051e-06,0.66,1.25047872081051e-06,1,1.25047872081051e-06,1,1.25047872081051e-06,1.006307960024392
1.250551350952794e-06,0,1.250551350952794e-06,0.33,1.250551350952794e-06,1,1.250551350952794e-06,0.66,1.250551350952794e-06,1,1.250551350952794e-06,1,1.250551350952794e-06,1.005720431322281
1.250657494984173e-06,0,1.250657494984173e-06,0.33,1.250657494984173e-06,1,1.250657494984173e-06,0.66,1.250657494984173e-06,1,1.250657494984173e-06,1,1.250657494984173e-06,1.004125540756618
1.250814829234886e-06,0,1.250814829234886e-06,0.33,1.250814829234886e-06,1,1.250814829234886e-06,0.66,1.250814829234886e-06,1,1.250814829234886e-06,1,1.250814829234886e-06,1.000236257733271
1.250893101927093e-06,0,1.250893101927093e-06,0.33,1.250893101927093e-06,1,1.250893101927093e-06,0.66,1.250893101927093e-06,1,1.250893101927093e-06,1,1.250893101927093e-06,0.9975068144640727
1.25095602493846e-06,0,1.25095602493846e-06,0.33,1.25095602493846e-06,1,1.25095602493846e-06,0.66,1.25095602493846e-06,1,1.25095602493846e-06,1,1.25095602493846e-06,0.9942974314424462
1.251014809496015e-06,0,1.251014809496015e-06,0.33,1.251014809496015e-06,1,1.251014809496015e-06,0.66,1.251014809496015e-06,1,1.251014809496015e-06,1,1.251014809496015e-06,0.9907616140039447
1.251067274131698e-06,0,1.251067274131698e-06,0.33,1.251067274131698e-06,1,1.251067274131698e-06,0.66,1.251067274131698e-06,1,1.251067274131698e-06,1,1.251067274131698e-06,0.9874704903149633
1.251119754202983e-06,0,1.251119754202983e-06,0.33,1.251119754202983e-06,1,1.251119754202983e-06,0.66,1.251119754202983e-06,1,1.251119754202983e-06,1,1.251119754202983e-06,0.9840796559866242
1.251199634472369e-06,0,1.251199634472369e-06,0.33,1.251199634472369e-06,1,1.251199634472369e-06,0.66,1.251199634472369e-06,1,1.251199634472369e-06,1,1.251199634472369e-06,0.9787904370967392
1.251321604904959e-06,0,1.251321604904959e-06,0.33,1.251321604904959e-06,1,1.251321604904959e-06,0.66,1.251321604904959e-06,1,1.251321604904959e-06,1,1.251321604904959e-06,0.9705730050062732
1.251441670377416e-06,0,1.251441670377416e-06,0.33,1.251441670377416e-06,1,1.251441670377416e-06,0.66,1.251441670377416e-06,1,1.251441670377416e-06,1,1.251441670377416e-06,0.9624731769051675
1.251564134692569e-06,0,1.251564134692569e-06,0.33,1.251564134692569e-06,1,1.251564134692569e-06,0.66,1.251564134692569e-06,1,1.251564134692569e-06,1,1.251564134692569e-06,0.9543156535108512
1.251694025156656e-06,0,1.251694025156656e-06,0.33,1.251694025156656e-06,1,1.251694025156656e-06,0.66,1.251694025156656e-06,1,1.251694025156656e-06,1,1.251694025156656e-06,0.9458507003551433
1.251846552426874e-06,0,1.251846552426874e-06,0.33,1.251846552426874e-06,1,1.251846552426874e-06,0.66,1.251846552426874e-06,1,1.251846552426874e-06,1,1.251846552426874e-06,0.9362095069387347
1.252038072211563e-06,0,1.252038072211563e-06,0.33,1.252038072211563e-06,1,1.252038072211563e-06,0.66,1.252038072211563e-06,1,1.252038072211563e-06,1,1.252038072211563e-06,0.9246040396550396
1.252281914376831e-06,0,1.252281914376831e-06,0.33,1.252281914376831e-06,1,1.252281914376831e-06,0.66,1.252281914376831e-06,1,1.252281914376831e-06,1,1.252281914376831e-06,0.9106485095271108
1.252624585512568e-06,0,1.252624585512568e-06,0.33,1.252624585512568e-06,1,1.252624585512568e-06,0.66,1.252624585512568e-06,1,1.252624585512568e-06,1,1.252624585512568e-06,0.8925321019889134
1.253112331583069e-06,0,1.253112331583069e-06,0.33,1.253112331583069e-06,1,1.253112331583069e-06,0.66,1.253112331583069e-06,1,1.253112331583069e-06,1,1.253112331583069e-06,0.869476159771593
1.253776803135932e-06,0,1.253776803135932e-06,0.33,1.253776803135932e-06,1,1.253776803135932e-06,0.66,1.253776803135932e-06,1,1.253776803135932e-06,1,1.253776803135932e-06,0.8424675631919434
1.254680706406471e-06,0,1.254680706406471e-06,0.33,1.254680706406471e-06,1,1.254680706406471e-06,0.66,1.254680706406471e-06,1,1.254680706406471e-06,1,1.254680706406471e-06,0.8122212299643803
1.255933851989744e-06,0,1.255933851989744e-06,0.33,1.255933851989744e-06,1,1.255933851989744e-06,0.66,1.255933851989744e-06,1,1.255933851989744e-06,1,1.255933851989744e-06,0.7794774334940568
1.257817900404301e-06,0,1.257817900404301e-06,0.33,1.257817900404301e-06,1,1.257817900404301e-06,0.66,1.257817900404301e-06,1,1.257817900404301e-06,1,1.257817900404301e-06,0.7439018356388547
1.260163559584941e-06,0,1.260163559584941e-06,0.33,1.260163559584941e-06,1,1.260163559584941e-06,0.66,1.260163559584941e-06,1,1.260163559584941e-06,1,1.260163559584941e-06,0.7145224782582924
1.263033664798737e-06,0,1.263033664798737e-06,0.33,1.263033664798737e-06,1,1.263033664798737e-06,0.66,1.263033664798737e-06,1,1.263033664798737e-06,1,1.263033664798737e-06,0.6922855514771521
1.266511678760108e-06,0,1.266511678760108e-06,0.33,1.266511678760108e-06,1,1.266511678760108e-06,0.66,1.266511678760108e-06,1,1.266511678760108e-06,1,1.266511678760108e-06,0.6770718792207236
1.269310619178192e-06,0,1.269310619178192e-06,0.33,1.269310619178192e-06,1,1.269310619178192e-06,0.66,1.269310619178192e-06,1,1.269310619178192e-06,1,1.269310619178192e-06,0.6703124430496344
1.27062441047632e-06,0,1.27062441047632e-06,0.33,1.27062441047632e-06,1,1.27062441047632e-06,0.66,1.27062441047632e-06,1,1.27062441047632e-06,1,1.27062441047632e-06,0.6681744207410901
1.273213815428605e-06,0,1.273213815428605e-06,0.33,1.273213815428605e-06,1,1.273213815428605e-06,0.66,1.273213815428605e-06,1,1.273213815428605e-06,1,1.273213815428605e-06,0.6651405664993058
1.276337494718789e-06,0,1.276337494718789e-06,0.33,1.276337494718789e-06,1,1.276337494718789e-06,0.66,1.276337494718789e-06,1,1.276337494718789e-06,1,1.276337494718789e-06,0.6629256200618346
1.282584853299156e-06,0,1.282584853299156e-06,0.33,1.282584853299156e-06,1,1.282584853299156e-06,0.66,1.282584853299156e-06,1,1.282584853299156e-06,1,1.282584853299156e-06,0.6608524383522713
1.292658390785454e-06,0,1.292658390785454e-06,0.33,1.292658390785454e-06,1,1.292658390785454e-06,0.66,1.292658390785454e-06,1,1.292658390785454e-06,1,1.292658390785454e-06,0.6600543632896354
1.306635498059548e-06,0,1.306635498059548e-06,0.33,1.306635498059548e-06,1,1.306635498059548e-06,0.66,1.306635498059548e-06,1,1.306635498059548e-06,1,1.306635498059548e-06,0.6599960336042978
1.327067941268976e-06,0,1.327067941268976e-06,0.33,1.327067941268976e-06,1,1.327067941268976e-06,0.66,1.327067941268976e-06,1,1.327067941268976e-06,1,1.327067941268976e-06,0.6600004445764776
1.361881440106654e-06,0,1.361881440106654e-06,0.33,1.361881440106654e-06,1,1.361881440106654e-06,0.66,1.361881440106654e-06,1,1.361881440106654e-06,1,1.361881440106654e-06,0.6599987894977047
1.401881440106654e-06,0,1.401881440106654e-06,0.33,1.401881440106654e-06,1,1.401881440106654e-06,0.66,1.401881440106654e-06,1,1.401881440106654e-06,1,1.401881440106654e-06,0.6599997311578596
1.441881440106654e-06,0,1.441881440106654e-06,0.33,1.441881440106654e-06,1,1.441881440106654e-06,0.66,1.441881440106654e-06,1,1.441881440106654e-06,1,1.441881440106654e-06,0.659999108221172
1.470890720053327e-06,0,1.470890720053327e-06,0.33,1.470890720053327e-06,1,1.470890720053327e-06,0.66,1.470890720053327e-06,1,1.470890720053327e-06,1,1.470890720053327e-06,0.6599995377332081
1.4999e-06,0,1.4999e-06,0.33,1.4999e-06,1,1.4999e-06,0.66,1.4999e-06,1,1.4999e-06,1,1.4999e-06,0.6599992230829046
1.49990625e-06,0,1.49990625e-06,0.33,1.49990625e-06,1,1.49990625e-06,0.66,1.49990625e-06,0.9375000000009217,1.49990625e-06,1,1.49990625e-06,0.6599992551070023
1.499917326911942e-06,0,1.499917326911942e-06,0.33,1.499917326911942e-06,1,1.499917326911942e-06,0.66,1.499917326911942e-06,0.8267308805779556,1.499917326911942e-06,1,1.499917326911942e-06,0.6600160455853554
1.499925144763551e-06,0,1.499925144763551e-06,0.33,1.499925144763551e-06,1,1.499925144763551e-06,0.66,1.499925144763551e-06,0.7485523644908993,1.499925144763551e-06,1,1.499925144763551e-06,0.6600504411243824
1.499937335555584e-06,0,1.499937335555584e-06,0.33,1.499937335555584e-06,1,1.499937335555584e-06,0.66,1.499937335555584e-06,0.6266444441572434,1.499937335555584e-06,1,1.499937335555584e-06,0.6601496250586351
1.499945930637885e-06,0,1.499945930637885e-06,0.33,1.499945930637885e-06,1,1.499945930637885e-06,0.66,1.499945930637885e-06,0.5406936211445932,1.499945930637885e-06,1,1.499945930637885e-06,0.6602570341452442
1.499955069486113e-06,0,1.499955069486113e-06,0.33,1.499955069486113e-06,1,1.499955069486113e-06,0.66,1.499955069486113e-06,0.4493051388708187,1.499955069486113e-06,1,1.499955069486113e-06,0.6604104319061405
1.499962456978736e-06,0,1.499962456978736e-06,0.33,1.499962456978736e-06,1,1.499962456978736e-06,0.66,1.499962456978736e-06,0.3754302126435757,1.499962456978736e-06,1,1.499962456978736e-06,0.6605610302328482
1.499970901906752e-06,0,1.499970901906752e-06,0.33,1.499970901906752e-06,1,1.499970901906752e-06,0.66,1.499970901906752e-06,0.2909809324835868,1.499970901906752e-06,1,1.499970901906752e-06,0.6607407041166005
1.49997770037473e-06,0,1.49997770037473e-06,0.33,1.49997770037473e-06,1,1.49997770037473e-06,0.66,1.49997770037473e-06,0.2229962527039463,1.49997770037473e-06,1,1.49997770037473e-06,0.6608715671382561
1.499983326515917e-06,0,1.499983326515917e-06,0.33,1.499983326515917e-06,1,1.499983326515917e-06,0.66,1.499983326515917e-06,0.1667348408305184,1.499983326515917e-06,1,1.499983326515917e-06,0.6609644645843734
1.499989567593659e-06,0,1.499989567593659e-06,0.33,1.499989567593659e-06,1,1.499989567593659e-06,0.66,1.499989567593659e-06,0.1043240634122221,1.499989567593659e-06,1,1.499989567593659e-06,0.6610593353320564
1.499994752125813e-06,0,1.499994752125813e-06,0.33,1.499994752125813e-06,1,1.499994752125813e-06,0.66,1.499994752125813e-06,0.05247874186461909,1.499994752125813e-06,1,1.499994752125813e-06,0.661145564800339
1.5e-06,0,1.5e-06,0.33,1.5e-06,1,1.5e-06,0.66,1.5e-06,9.836575998178887e-13,1.5e-06,1,1.5e-06,0.6612530316409649
1.500002446231436e-06,0,1.500002446231436e-06,0.33,1.500002446231436e-06,1,1.500002446231436e-06,0.66,1.500002446231436e-06,0,1.500002446231436e-06,1,1.500002446231436e-06,0.6613110276385022
1.500005700964565e-06,0,1.500005700964565e-06,0.33,1.500005700964565e-06,1,1.500005700964565e-06,0.66,1.500005700964565e-06,0,1.500005700964565e-06,1,1.500005700964565e-06,0.6613904611132694
1.500008784260175e-06,0,1.500008784260175e-06,0.33,1.500008784260175e-06,1,1.500008784260175e-06,0.66,1.500008784260175e-06,0,1.500008784260175e-06,1,1.500008784260175e-06,0.6614665698336991
1.500014950851395e-06,0,1.500014950851395e-06,0.33,1.500014950851395e-06,1,1.500014950851395e-06,0.66,1.500014950851395e-06,0,1.500014950851395e-06,1,1.500014950851395e-06,0.6616192466214659
1.500022382340522e-06,0,1.500022382340522e-06,0.33,1.500022382340522e-06,1,1.500022382340522e-06,0.66,1.500022382340522e-06,0,1.500022382340522e-06,1,1.500022382340522e-06,0.661802688642442
1.500032480164374e-06,0,1.500032480164374e-06,0.33,1.500032480164374e-06,1,1.500032480164374e-06,0.66,1.500032480164374e-06,0,1.500032480164374e-06,1,1.500032480164374e-06,0.6620508952153797
1.500045320512828e-06,0,1.500045320512828e-06,0.33,1.500045320512828e-06,1,1.500045320512828e-06,0.66,1.500045320512828e-06,0,1.500045320512828e-06,1,1.500045320512828e-06,0.6623658263002228
1.500063150438969e-06,0,1.500063150438969e-06,0.33,1.500063150438969e-06,1,1.500063150438969e-06,0.66,1.500063150438969e-06,0,1.500063150438969e-06,1,1.500063150438969e-06,0.6628039563616834
1.500085452184145e-06,0,1.500085452184145e-06,0.33,1.500085452184145e-06,1,1.500085452184145e-06,0.66,1.500085452184145e-06,0,1.500085452184145e-06,1,1.500085452184145e-06,0.6633502535739537
1.500105829655974e-06,0,1.500105829655974e-06,0.33,1.500105829655974e-06,1,1.500105829655974e-06,0.66,1.500105829655974e-06,0,1.500105829655974e-06,1,1.500105829655974e-06,0.6638325587455142
1.500126629027103e-06,0,1.500126629027103e-06,0.33,1.500126629027103e-06,1,1.500126629027103e-06,0.66,1.500126629027103e-06,0,1.500126629027103e-06,1,1.500126629027103e-06,0.6642740433598283
1.500149216528416e-06,0,1.500149216528416e-06,0.33,1.500149216528416e-06,1,1.500149216528416e-06,0.66,1.500149216528416e-06,0,1.500149216528416e-06,1,1.500149216528416e-06,0.6646087660838459
1.500172210870968e-06,0,1.500172210870968e-06,0.33,1.500172210870968e-06,1,1.500172210870968e-06,0.66,1.500172210870968e-06,0,1.500172210870968e-06,1,1.500172210870968e-06,0.6647226991759071
1.500197365504634e-06,0,1.500197365504634e-06,0.33,1.500197365504634e-06,1,1.500197365504634e-06,0.66,1.500197365504634e-06,0,1.500197365504634e-06,1,1.500197365504634e-06,0.6647273903704576
1.50022502108362e-06,0,1.50022502108362e-06,0.33,1.50022502108362e-06,1,1.50022502108362e-06,0.66,1.50022502108362e-06,0,1.50022502108362e-06,1,1.50022502108362e-06,0.6647152856186176
1.500259027144074e-06,0,1.500259027144074e-06,0.33,1.500259027144074e-06,1,1.500259027144074e-06,0.66,1.500259027144074e-06,0,1.500259027144074e-06,1,1.500259027144074e-06,0.6647033822157887
1.500297035972726e-06,0,1.500297035972726e-06,0.33,1.500297035972726e-06,1,1.500297035972726e-06,0.66,1.500297035972726e-06,0,1.500297035972726e-06,1,1.500297035972726e-06,0.6645972514587006
1.500341554997344e-06,0,1.500341554997344e-06,0.33,1.500341554997344e-06,1,1.500341554997344e-06,0.66,1.500341554997344e-06,0,1.500341554997344e-06,1,1.500341554997344e-06,0.6642250094520632
1.500384458920696e-06,0,1.500384458920696e-06,0.33,1.500384458920696e-06,1,1.500384458920696e-06,0.66,1.500384458920696e-06,0,1.500384458920696e-06,1,1.500384458920696e-06,0.6637666339030553
1.500427213640071e-06,0,1.500427213640071e-06,0.33,1.500427213640071e-06,1,1.500427213640071e-06,0.66,1.500427213640071e-06,0,1.500427213640071e-06,1,1.500427213640071e-06,0.6632804195715778
1.500481105424357e-06,0,1.500481105424357e-06,0.33,1.500481105424357e-06,1,1.500481105424357e-06,0.66,1.500481105424357e-06,0,1.500481105424357e-06,1,1.500481105424357e-06,0.6626500775061518
1.500559537570524e-06,0,1.500559537570524e-06,0.33,1.500559537570524e-06,1,1.500559537570524e-06,0.66,1.500559537570524e-06,0,1.500559537570524e-06,1,1.500559537570524e-06,0.6617107775020648
1.50067326412619e-06,0,1.50067326412619e-06,0.33,1.50067326412619e-06,1,1.50067326412619e-06,0.66,1.50067326412619e-06,0,1.50067326412619e-06,1,1.50067326412619e-06,0.6602968089635334
1.500778307021174e-06,0,1.500778307021174e-06,0.33,1.500778307021174e-06,1,1.500778307021174e-06,0.66,1.500778307021174e-06,0,1.500778307021174e-06,1,1.500778307021174e-06,0.65889182228886
1.500886637574334e-06,0,1.500886637574334e-06,0.33,1.500886637574334e-06,1,1.500886637574334e-06,0.66,1.500886637574334e-06,0,1.500886637574334e-06,1,1.500886637574334e-06,0.6572439211593404
1.501008694551604e-06,0,1.501008694551604e-06,0.33,1.501008694551604e-06,1,1.501008694551604e-06,0.66,1.501008694551604e-06,0,1.501008694551604e-06,1,1.501008694551604e-06,0.6550666985595937
1.501122474097246e-06,0,1.501122474097246e-06,0.33,1.501122474097246e-06,1,1.501122474097246e-06,0.66,1.501122474097246e-06,0,1.501122474097246e-06,1,1.501122474097246e-06,0.6527007485879432
1.501283583175809e-06,0,1.501283583175809e-06,0.33,1.501283583175809e-06,1,1.501283583175809e-06,0.66,1.501283583175809e-06,0,1.501283583175809e-06,1,1.501283583175809e-06,0.6487452541076384
1.501504901484805e-06,0,1.501504901484805e-06,0.33,1.501504901484805e-06,1,1.501504901484805e-06,0.66,1.501504901484805e-06,0,1.501504901484805e-06,1,1.501504901484805e-06,0.6421216977681711
1.501803823732259e-06,0,1.501803823732259e-06,0.33,1.501803823732259e-06,1,1.501803823732259e-06,0.66,1.501803823732259e-06,0,1.501803823732259e-06,1,1.501803823732259e-06,0.6310670087150587
1.502222797022004e-06,0,1.502222797022004e-06,0.33,1.502222797022004e-06,1,1.502222797022004e-06,0.66,1.502222797022004e-06,0,1.502222797022004e-06,1,1.502222797022004e-06,0.6120946049609173
1.502840176715931e-06,0,1.502840176715931e-06,0.33,1.502840176715931e-06,1,1.502840176715931e-06,0.66,1.502840176715931e-06,0,1.502840176715931e-06,1,1.502840176715931e-06,0.5793522384147184
1.503563479301582e-06,0,1.503563479301582e-06,0.33,1.503563479301582e-06,1,1.503563479301582e-06,0.66,1.503563479301582e-06,0,1.503563479301582e-06,1,1.503563479301582e-06,0.5385377170237826
1.504399597111073e-06,0,1.504399597111073e-06,0.33,1.504399597111073e-06,1,1.504399597111073e-06,0.66,1.504399597111073e-06,0,1.504399597111073e-06,1,1.504399597111073e-06,0.4936225915658548
1.50533851129175e-06,0,1.50533851129175e-06,0.33,1.50533851129175e-06,1,1.50533851129175e-06,0.66,1.50533851129175e-06,0,1.50533851129175e-06,1,1.50533851129175e-06,0.4502552045854207
1.506385966395772e-06,0,1.506385966395772e-06,0.33,1.506385966395772e-06,1,1.506385966395772e-06,0.66,1.506385966395772e-06,0,1.506385966395772e-06,1,1.506385966395772e-06,0.4126491898681572
1.50760956280016e-06,0,1.50760956280016e-06,0.33,1.50760956280016e-06,1,1.50760956280016e-06,0.66,1.50760956280016e-06,0,1.50760956280016e-06,1,1.50760956280016e-06,0.3816998198215507
1.5092626357542e-06,0,1.5092626357542e-06,0.33,1.5092626357542e-06,1,1.5092626357542e-06,0.66,1.5092626357542e-06,0,1.5092626357542e-06,1,1.5092626357542e-06,0.3561943299547921
1.511486184741839e-06,0,1.511486184741839e-06,0.33,1.511486184741839e-06,1,1.511486184741839e-06,0.66,1.511486184741839e-06,0,1.511486184741839e-06,1,1.511486184741839e-06,0.3397370586235327
1.513841395041437e-06,0,1.513841395041437e-06,0.33,1.513841395041437e-06,1,1.513841395041437e-06,0.66,1.513841395041437e-06,0,1.513841395041437e-06,1,1.513841395041437e-06,0.3332548758127448
1.516580215687359e-06,0,1.516580215687359e-06,0.33,1.516580215687359e-06,1,1.516580215687359e-06,0.66,1.516580215687359e-06,0,1.516580215687359e-06,1,1.516580215687359e-06,0.3308477087214679
1.519980583327956e-06,0,1.519980583327956e-06,0.33,1.519980583327956e-06,1,1.519980583327956e-06,0.66,1.519980583327956e-06,0,1.519980583327956e-06,1,1.519980583327956e-06,0.3301305686522557
1.524831378708775e-06,0,1.524831378708775e-06,0.33,1.524831378708775e-06,1,1.524831378708775e-06,0.66,1.524831378708775e-06,0,1.524831378708775e-06,1,1.524831378708775e-06,0.32999736816362
1.532446948865021e-06,0,1.532446948865021e-06,0.33,1.532446948865021e-06,1,1.532446948865021e-06,0.66,1.532446948865021e-06,0,1.532446948865021e-06,1,1.532446948865021e-06,0.3300000502604336
1.54647452933454e-06,0,1.54647452933454e-06,0.33,1.54647452933454e-06,1,1.54647452933454e-06,0.66,1.54647452933454e-06,0,1.54647452933454e-06,1,1.54647452933454e-06,0.3299986347291449
1.565190392516363e-06,0,1.565190392516363e-06,0.33,1.565190392516363e-06,1,1.565190392516363e-06,0.66,1.565190392516363e-06,0,1.565190392516363e-06,1,1.565190392516363e-06,0.3300002789018368
1.590815427205777e-06,0,1.590815427205777e-06,0.33,1.590815427205777e-06,1,1.590815427205777e-06,0.66,1.590815427205777e-06,0,1.590815427205777e-06,1,1.590815427205777e-06,0.3299994995205316
1.622210736130517e-06,0,1.622210736130517e-06,0.33,1.622210736130517e-06,1,1.622210736130517e-06,0.66,1.622210736130517e-06,0,1.622210736130517e-06,1,1.622210736130517e-06,0.3299998457855216
1.662210736130517e-06,0,1.662210736130517e-06,0.33,1.662210736130517e-06,1,1.662210736130517e-06,0.66,1.662210736130517e-06,0,1.662210736130517e-06,1,1.662210736130517e-06,0.3299997527782587
1.702210736130517e-06,0,1.702210736130517e-06,0.33,1.702210736130517e-06,1,1.702210736130517e-06,0.66,1.702210736130517e-06,0,1.702210736130517e-06,1,1.702210736130517e-06,0.3299996767353727
1.726055368065259e-06,0,1.726055368065259e-06,0.33,1.726055368065259e-06,1,1.726055368065259e-06,0.66,1.726055368065259e-06,0,1.726055368065259e-06,1,1.726055368065259e-06,0.3299999185917412
1.7499e-06,0,1.7499e-06,0.33,1.7499e-06,1,1.7499e-06,0.66,1.7499e-06,0,1.7499e-06,1,1.7499e-06,0.3299995250215624
1.74990625e-06,0,1.74990625e-06,0.33,1.74990625e-06,1,1.74990625e-06,0.66,1.74990625e-06,0,1.74990625e-06,0.9374999999988042,1.74990625e-06,0.3299997337253808
1.749917327095393e-06,0,1.749917327095393e-06,0.33,1.749917327095393e-06,1,1.749917327095393e-06,0.66,1.749917327095393e-06,0,1.749917327095393e-06,0.8267290460697634,1.749917327095393e-06,0.3300063329196761
1.749939481286179e-06,0,1.749939481286179e-06,0.33,1.749939481286179e-06,1,1.749939481286179e-06,0.66,1.749939481286179e-06,0,1.749939481286179e-06,0.6051871382116818,1.749939481286179e-06,0.3300620690158493
1.749943825275881e-06,0,1.749943825275881e-06,0.33,1.749943825275881e-06,1,1.749943825275881e-06,0.66,1.749943825275881e-06,0,1.749943825275881e-06,0.5617472411867175,1.749943825275881e-06,0.3300808066026581
1.749952513255286e-06,0,1.749952513255286e-06,0.33,1.749952513255286e-06,1,1.749952513255286e-06,0.66,1.749952513255286e-06,0,1.749952513255286e-06,0.474867447136789,1.749952513255286e-06,0.330131349804283
1.749956473686239e-06,0,1.749956473686239e-06,0.33,1.749956473686239e-06,1,1.749956473686239e-06,0.66,1.749956473686239e-06,0,1.749956473686239e-06,0.4352631376092595,1.749956473686239e-06,0.33016043212038
1.749959446821809e-06,0,1.749959446821809e-06,0.33,1.749959446821809e-06,1,1.749959446821809e-06,0.66,1.749959446821809e-06,0,1.749959446821809e-06,0.405531781906709,1.749959446821809e-06,0.3301843204720328
1.749962591393207e-06,0,1.749962591393207e-06,0.33,1.749962591393207e-06,1,1.749962591393207e-06,0.66,1.749962591393207e-06,0,1.749962591393207e-06,0.3740860679265093,1.749962591393207e-06,0.3302103276991408
1.749964521954677e-06,0,1.749964521954677e-06,0.33,1.749964521954677e-06,1,1.749964521954677e-06,0.66,1.749964521954677e-06,0,1.749964521954677e-06,0.3547804532308453,1.749964521954677e-06,0.3302255895541447
